Channel,file generation,SALEDATE,NO.,BRAN_NAME,NO2,EAN,PRODUCT DES,SHORT_DESC,Region,Category,ITEM_DESC_SECONDARY,GROUP2,BRAND TBASE,COMP ,COLOR_DESC,SIZE_DESC,Sales QTY,SALRRP,TAX,SALNOT,SALMRP
Lifestyle,04-07-2025 10:52,05-Apr-25,1932,Kingston - Goregaon,1703,9623,CORE CARGO PANT TWILL LYCRA,APP 002,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,32,1,2799,299.9,2499.1,2799
Lifestyle,04-07-2025 10:52,06-Apr-25,1933,Mantri - Bangalore,1704,9624,GEO PRINTED CHINO SHORTS,APP 003,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,36,1,1799,192.76,1606.24,1799
Lifestyle,04-07-2025 10:52,06-Apr-25,1934,LS-Mall of millennium-Wakad-Pune,1705,9625,PELICAN  PRINTED CHINO SHORTS,APP 004,South,Topwear,Sweatshirt,Woven,A1,A2,BLUE,34,1,1549,165.96,1383.04,1799
Lifestyle,04-07-2025 10:52,05-Apr-25,1935,LS-Nexus Seawoods-Mumbai,1706,9626,OVERDYED CARGO SHORTS,APP 005,South,Topwear,Sweatshirt,Woven,A1,A2,BROWN,32,1,2299,246.32,2052.68,2299
Lifestyle,04-07-2025 10:52,06-Apr-25,1936,LS-Prestige Shantinketan-Bangalore,1707,9627,OVERDYED CARGO SHORTS,APP 006,South,Topwear,Sweatshirt,Woven,A1,A2,OLIVE,34,1,2299,246.32,2052.68,2299
Centro,04-07-2025 10:52,06-Apr-25,1937,Pacific - Khayala,1708,9628,ELASTIC WAIST BAND CHINO SHORTS,APP 007,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,30,1,1799,192.76,1606.24,1799
Centro,04-07-2025 10:52,06-Apr-25,1938,LS-Vagas Mall-New Delhi,1709,9629,HALF SLEEVE CAMP COLLAR PRINTED SHIRT,APP 008,South,Topwear,Shirt,Printed,A1,A2,OLIVE,M,1,1999,214.18,1784.82,1999
Centro,04-07-2025 10:52,05-Apr-25,1939,Vega City Mall-LS-BLR,1710,9630,ELASTIC WAIST BAND CHINO SHORTS,APP 009,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,30,1,1799,192.76,1606.24,1799
Centro,04-07-2025 10:52,05-Apr-25,1940,LS-Rcube Mall-Noida,1711,9631,OVERDYED CARGO PANTS,APP 010,South,Bottomwear,Pant,5 Pocket,A1,A2,GREY,34,1,3152.62,337.78,2814.84,3399
Centro,04-07-2025 10:52,06-Apr-25,1941,Phoenix Market City-LS-BLR,1712,9632,HALF SLEEVE PRINTED COTTON LINEN SHIRT,APP 001,South,Topwear,Shirt,Printed,A1,A2,GREEN,XXL,1,1999,214.18,1784.82,1999
Centro,04-07-2025 10:52,06-Apr-25,1942,Trilium-Amritsar,1713,9633,ELASTIC WAIST BAND CHINO SHORTS,APP 002,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,32,1,1580.81,169.38,1411.43,1799
Centro,04-07-2025 10:52,06-Apr-25,1943,Express Avenue - Chennai,1714,9634,ELASTIC WAIST BAND CHINO SHORTS,APP 003,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,30,1,1799,192.76,1606.24,1799
Centro,04-07-2025 10:52,05-Apr-25,1944,LS-Reach Airia Mall-Gurugram,1715,9635,COTTON LYCRA CARGO PANT,APP 004,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,34,1,2798.99,299.9,2499.09,3199
Centro,04-07-2025 10:52,05-Apr-25,1945,Kingston - Goregaon,1716,9636,ELASTIC WAIST BAND CHINO SHORTS,APP 005,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,30,1,1799,192.76,1606.24,1799
mbo,04-07-2025 10:52,05-Apr-25,1946,LS-Mall of millennium-Wakad-Pune,1717,9637,OVERDYED CARGO SHORTS,APP 006,South,Topwear,Sweatshirt,Woven,A1,A2,OLIVE,34,1,2006.61,215,1791.61,2299
mbo,04-07-2025 10:52,06-Apr-25,1947,LS-Mall of millennium-Wakad-Pune,1718,9638,ELASTIC WAIST BAND CHINO SHORTS,APP 007,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,34,1,1799,192.76,1606.24,1799
mbo,04-07-2025 10:52,05-Apr-25,1948,Oasis - Bangalore,1719,9639,ELASTIC WAIST BAND CHINO SHORTS,APP 008,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,40,1,1549,165.96,1383.04,1799
mbo,04-07-2025 10:52,06-Apr-25,1949,LS-Prestige Shantinketan-Bangalore,1720,9640,HALF SLEEVE CAMP COLLAR PRINTED SHIRT,APP 009,South,Topwear,Shirt,Printed,A1,A2,OLIVE,S,1,1999,214.18,1784.82,1999
mbo,04-07-2025 10:52,05-Apr-25,1950,Brook Field - Cbt,1721,9641,HALF SLEEVE PRINTED SLUB VISCOSE SHIRT,APP 010,South,Topwear,Shirt,Printed,A1,A2,GREEN,L,1,1799,192.76,1606.24,1799
mbo,04-07-2025 10:52,06-Apr-25,1951,LS-DSL Abacus -Hyderabad,1722,9642,CARGO SHORTS,APP 001,South,Topwear,Sweatshirt,Woven,A1,A2,BLACK,32,1,1949,208.82,1740.18,2199
mbo,04-07-2025 10:52,06-Apr-25,1952,Runwal - Mulund,1723,9643,CORE CARGO PANT TWILL LYCRA,APP 002,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,36,1,2333.79,250.04,2083.75,2799
mbo,04-07-2025 10:52,06-Apr-25,1953,Phoenix Market City Velachery,1724,9644,HALF SLEEVE PRINTED SLUB VISCOSE SHIRT,APP 003,South,Topwear,Shirt,Printed,A1,A2,GREEN,L,1,1746.06,187.08,1558.98,1799
mbo,04-07-2025 10:52,06-Apr-25,1954,LS-The Forum Thomsun Mall-Ernakulam,1725,9645,CORE CARGO PANT TWILL LYCRA,APP 004,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,34,1,2515.2,269.48,2245.72,2799
SIS,04-07-2025 10:52,06-Apr-25,1955,LS DLF Mall-Noida,1726,9646,CARGO PANT,APP 005,South,Bottomwear,Pant,5 Pocket,A1,A2,BLACK,36,1,2699,289.18,2409.82,2699
SIS,04-07-2025 10:52,05-Apr-25,1956,LS-Vagas Mall-New Delhi,1727,9647,CHINO SHORTS,APP 006,South,Topwear,Sweatshirt,Woven,A1,A2,BLACK,30,1,1529.1,163.84,1365.26,1699
Eomm,04-02-2025 10:43,01-Feb-25,1957,LS-Phoenix Marketcity-Lucknow,1728,9648,ELASTIC WAIST BAND CHINO SHORTS,APP 007,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,36,1,1799,192.76,1606.24,1799
Eomm,04-02-2025 10:43,02-Feb-25,1958,Runwal - Ghatkopar,1729,9649,ELASTIC WAIST BAND CHINO SHORTS,APP 008,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,30,1,1799,192.76,1606.24,1799
Eomm,04-02-2025 10:43,03-Feb-25,1959,LS-Sparkle One Mall of Asia-BLR,1730,9650,ELASTIC WAIST BAND CHINO SHORTS,APP 009,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,32,25,1799,192.76,1606.24,1799
Eomm,04-02-2025 10:43,04-Feb-25,1960,RMZ Gallaria-Bangalore-LS,1731,9651,CARGO SHORTS,APP 010,South,Topwear,Sweatshirt,Woven,A1,A2,BLACK,34,1,2199,235.6,1963.4,2199
Eomm,04-02-2025 10:43,05-Feb-25,1961,LS-City One Mall-Pune,1732,9652,CHINO SHORTS,APP 001,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,36,1,1699,182.04,1516.96,1699
Eomm,04-02-2025 10:43,06-Feb-25,1962,Mantri - Bangalore,1733,9653,SHORTS,APP 002,South,Topwear,Sweatshirt,Woven,A1,A2,NAVY,32,33,1799,192.76,1606.24,1799
Eomm,04-02-2025 10:43,07-Feb-25,1963,Mantri - Bangalore,1734,9654,SHORTS,APP 003,South,Topwear,Sweatshirt,Woven,A1,A2,GREY,32,3,1799,192.76,1606.24,1799
Eomm,04-02-2025 10:43,08-Feb-25,1964,Mantri - Bangalore,1735,9655,GEO PRINTED CHINO SHORTS,APP 004,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,32,1,1799,192.76,1606.24,1799
Lifestyle,04-02-2025 10:43,09-Feb-25,1965,LS-The Forum Thomsun Mall-Ernakulam,1736,9656,PELICAN  PRINTED CHINO SHORTS,APP 005,South,Topwear,Sweatshirt,Woven,A1,A2,BLUE,32,1,1799,192.76,1606.24,1799
Lifestyle,04-02-2025 10:43,10-Feb-25,1966,LS DLF Mall-Noida,1737,9657,CARGO SHORTS,APP 006,South,Topwear,Sweatshirt,Woven,A1,A2,BROWN,30,15,2199,235.6,1963.4,2199
Lifestyle,04-02-2025 10:43,11-Feb-25,1967,LS DLF Mall-Noida,1738,9658,CARGO SHORTS,APP 007,South,Topwear,Sweatshirt,Woven,A1,A2,BLACK,30,1,2199,235.6,1963.4,2199
Lifestyle,04-02-2025 10:43,12-Feb-25,1968,LS-Prestige Shantinketan-Bangalore,1739,9659,OVERDYED CARGO SHORTS,APP 008,South,Topwear,Sweatshirt,Woven,A1,A2,GREY,34,1,2299,246.32,2052.68,2299
Lifestyle,04-02-2025 10:43,13-Feb-25,1969,METROPOLIS MALL GURGAON,1740,9660,SHORTS,APP 009,South,Topwear,Sweatshirt,Woven,A1,A2,GREY,34,25,1799,192.76,1606.24,1799
Lifestyle,04-02-2025 10:43,14-Feb-25,1970,METROPOLIS MALL GURGAON,1741,9661,PELICAN  PRINTED CHINO SHORTS,APP 010,South,Topwear,Sweatshirt,Woven,A1,A2,LIGHT BLUE,34,1,1799,192.76,1606.24,1799
Lifestyle,04-02-2025 10:43,15-Feb-25,1971,Citi Centre- Rohini,1742,9662,HALF SLEEVE PRINTED SLUB VISCOSE SHIRT,APP 001,South,Topwear,Shirt,Printed,A1,A2,GREEN,L,1,1799,192.76,1606.24,1799
Lifestyle,04-02-2025 10:43,16-Feb-25,1972,Pacific Dehradun,1743,9663,GEO PRINTED CHINO SHORTS,APP 002,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,32,1,1799,192.76,1606.24,1799
Lifestyle,04-02-2025 10:43,17-Feb-25,1973,LS-City Centre-Patna,1744,9664,GEO PRINTED CHINO SHORTS,APP 003,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,32,1,1799,192.76,1606.24,1799
Centro,04-02-2025 10:43,18-Feb-25,1974,LS-Phoenix Marketcity-Lucknow,1745,9665,ELASTIC WAIST BAND CHINO SHORTS,APP 004,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,36,1,1799,192.76,1606.24,1799
Centro,04-02-2025 10:43,19-Feb-25,1975,MBD Neopolis - Ludhiana,1746,9666,CHINO SHORTS,APP 005,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,34,1,1699,182.04,1516.96,1699
Centro,04-02-2025 10:43,20-Feb-25,1976,LS-PMC-Indore,1747,9667,ELASTIC WAIST BAND CHINO SHORTS,APP 006,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,30,1,1799,192.76,1606.24,1799
Centro,04-02-2025 10:43,21-Feb-25,1977,Z Square - Kanpur,1748,9668,CHINO SHORTS,APP 007,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,32,1,1529.1,163.84,1365.26,1699
Centro,04-02-2025 10:43,22-Feb-25,1978,Ls Mum Market City-Kurla,1749,9669,ELASTIC WAIST BAND CHINO SHORTS,APP 008,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,32,1,1799,192.76,1606.24,1799
Centro,04-02-2025 10:43,23-Feb-25,1979,Adarsh - Bangalore,1750,9670,PELICAN  PRINTED CHINO SHORTS,APP 009,South,Topwear,Sweatshirt,Woven,A1,A2,LIGHT BLUE,30,1,1786.76,191.44,1595.32,1799
Centro,04-02-2025 10:43,24-Feb-25,1980,Adarsh - Bangalore,1751,9671,ELASTIC WAIST BAND CHINO SHORTS,APP 010,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,36,1,1799,192.76,1606.24,1799
Centro,04-02-2025 10:43,25-Feb-25,1981,Inorbit - Cyberabad,1752,9672,ELASTIC WAIST BAND CHINO SHORTS,APP 001,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,34,1,1799,192.76,1606.24,1799
Centro,04-02-2025 10:43,26-Feb-25,1982,Pacific - Khayala,1753,9673,OVERDYED CARGO SHORTS,APP 002,South,Topwear,Sweatshirt,Woven,A1,A2,BROWN,32,1,2277.15,243.98,2033.17,2299
mbo,04-02-2025 10:43,27-Feb-25,1983,LS-Gaur City Mall-Noida,1754,9674,ELASTIC WAIST BAND CHINO SHORTS,APP 003,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,34,2,3598,385.52,3212.48,3598
mbo,04-02-2025 10:43,28-Feb-25,1984,LS-Gaur City Mall-Noida,1755,9675,HALF SLEEVE PRINTED SLUB VISCOSE SHIRT,APP 004,South,Topwear,Shirt,Printed,A1,A2,WHITE,S,1,1619.1,173.48,1445.62,1799
mbo,04-02-2025 10:43,01-Jan-25,1985,LS Cosmos Mall Agra,1756,9676,CHINO SHORTS,APP 005,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,32,25,1699,182.04,1516.96,1699
mbo,04-02-2025 10:43,02-Jan-25,1986,Adarsh - Bangalore,1757,9677,GEO PRINTED CHINO SHORTS,APP 006,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,30,1,1786.76,191.44,1595.32,1799
mbo,04-02-2025 10:43,03-Jan-25,1987,LS DLF Mall-Noida,1758,9678,OVERDYED CARGO SHORTS,APP 007,South,Topwear,Sweatshirt,Woven,A1,A2,NAVY,36,1,2299,246.32,2052.68,2299
mbo,04-02-2025 10:43,04-Jan-25,1988,Kingston - Goregaon,1759,9679,OVERDYED CARGO PANTS,APP 008,South,Bottomwear,Pant,5 Pocket,A1,A2,GREY,34,1,3399,364.18,3034.82,3399
SIS,04-02-2025 10:43,05-Jan-25,1989,LS C21 Mall Indore,1760,9680,ELASTIC WAIST BAND CHINO SHORTS,APP 009,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,30,35,1799,192.76,1606.24,1799
SIS,04-02-2025 10:43,06-Jan-25,1990,LS-Mall of millennium-Wakad-Pune,1761,9681,OVERDYED CARGO SHORTS,APP 010,South,Topwear,Sweatshirt,Woven,A1,A2,BROWN,32,1,2299,246.32,2052.68,2299
SIS,04-02-2025 10:43,07-Jan-25,1991,METROPOLIS MALL GURGAON,1762,9682,SHORTS,APP 001,South,Topwear,Sweatshirt,Woven,A1,A2,GREY,32,0,0,0,0,0
SIS,04-02-2025 10:43,08-Jan-25,1992,LS-Vagas Mall-New Delhi,1763,9683,ELASTIC WAIST BAND CHINO SHORTS,APP 002,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,38,50,1799,192.76,1606.24,1799
SIS,04-02-2025 10:43,09-Jan-25,1993,LS-Gaur City Mall-Noida,1764,9684,OVERDYED CARGO SHORTS,APP 003,South,Topwear,Sweatshirt,Woven,A1,A2,OLIVE,32,1,2299,246.32,2052.68,2299
SIS,04-02-2025 10:43,10-Jan-25,1994,Ahmedabad-Alpha One Mall,1765,9685,GEO PRINTED CHINO SHORTS,APP 004,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,34,50,1799,192.76,1606.24,1799
SIS,04-02-2025 10:43,11-Jan-25,1995,Vega City Mall-LS-BLR,1766,9686,CARGO PANT,APP 005,South,Bottomwear,Pant,5 Pocket,A1,A2,BROWN,38,1,3199,342.76,2856.24,3199
SIS,04-02-2025 10:43,12-Jan-25,1996,RMZ Gallaria-Bangalore-LS,1767,9687,OVERDYED CARGO SHORTS,APP 006,South,Topwear,Sweatshirt,Woven,A1,A2,OLIVE,34,1,2299,246.32,2052.68,2299
SIS,04-02-2025 10:43,13-Jan-25,1997,Z Square - Kanpur,1768,9688,OVERDYED CARGO SHORTS,APP 007,South,Topwear,Sweatshirt,Woven,A1,A2,OLIVE,38,150,2299,246.32,2052.68,2299
EBO,04-02-2025 10:43,14-Jan-25,1998,Ls Mum Market City-Kurla,1769,9689,ELASTIC WAIST BAND CHINO SHORTS,APP 008,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,32,1,1799,192.76,1606.24,1799
EBO,04-02-2025 10:43,15-Jan-25,1999,Mantri - Bangalore,1770,9690,CHINO SHORTS,APP 009,South,Topwear,Sweatshirt,Woven,A1,A2,GREEN,32,-1,-1699,-182.04,-1516.96,-1699
EBO,04-02-2025 10:43,16-Jan-25,2000,Mahagun - Ghaziabad,1771,9691,ELASTIC WAIST BAND CHINO SHORTS,APP 010,South,Topwear,Sweatshirt,Woven,A1,A2,BEIGE,30,10,1799,192.76,1606.24,1799
EBO,04-02-2025 10:43,17-Jan-25,2001,Pacific - Khayala,1772,9692,COTTON LYCRA CARGO PANT,APP 001,South,Bottomwear,Pant,5 Pocket,A1,A2,OLIVE,30,2,3199,342.76,2856.24,3199
EBO,04-02-2025 10:43,18-Jan-25,2002,Express Avenue - Chennai,1773,9693,CHINO SHORTS,APP 002,South,Topwear,Sweatshirt,Woven,A1,A2,WHITE,30,1,1699,182.04,1516.96,1699
EBO,04-02-2025 10:43,19-Jan-25,2003,Express Avenue - Chennai,1774,9694,CARGO SHORTS,APP 003,South,Topwear,Sweatshirt,Woven,A1,A2,BLACK,32,1,2199,235.6,1963.4,2199
EBO,04-02-2025 10:43,20-Jan-25,2004,ICC Mall-LS-PUNE,1775,9695,CARGO SHORTS,APP 004,South,Bottomwear,Shorts,Woven,A1,A2,BLACK,34,-1,-2199,-235.6,-1963.4,-2199
EBO,04-02-2025 10:43,21-Jan-25,2005,ICC Mall-LS-PUNE,1776,9696,CARGO SHORTS,APP 005,South,Bottomwear,Shorts,Woven,A1,A2,BLACK,32,1,2199,235.6,1963.4,2199
EBO,04-02-2025 10:43,22-Jan-25,2006,Phoenix Market City Velachery,1777,9697,CHINO SHORTS,APP 006,South,Bottomwear,Shorts,Woven,A1,A2,WHITE,30,1,1699,182.04,1516.96,1699
Eomm,04-02-2025 10:43,23-Jan-25,2007,Phoenix Market City Velachery,1778,9698,GEO PRINTED CHINO SHORTS,APP 007,South,Bottomwear,Shorts,Woven,A1,A2,WHITE,30,1,1799,192.76,1606.24,1799
Eomm,04-02-2025 10:43,24-Jan-25,2008,Phoenix Market City Velachery,1779,9699,GEO PRINTED CHINO SHORTS,APP 008,South,Bottomwear,Shorts,Woven,A1,A2,GREEN,32,1,1799,192.76,1606.24,1799
Eomm,04-02-2025 10:43,25-Jan-25,2009,Mantri - Bangalore,1780,9700,CHINO SHORTS,APP 008,South,Bottomwear,Shorts,Woven,A1,A2,GREEN,34,1,1699,182.04,1516.96,1699
Eomm,04-02-2025 10:43,26-Jan-25,2010,LS DLF Mall-Noida,1781,9701,GEO PRINTED CHINO SHORTS,APP 008,South,Bottomwear,Shorts,Woven,A1,A2,GREEN,34,1,1799,192.76,1606.24,1799
Eomm,04-02-2025 10:43,27-Jan-25,2011,LS-Mall of millennium-Wakad-Pune,1782,9702,CHINO SHORTS,APP 008,South,Bottomwear,Shorts,Woven,A1,A2,WHITE,34,1,1699,182.04,1516.96,1699
Eomm,04-02-2025 10:43,28-Jan-25,2012,METROPOLIS MALL GURGAON,1783,9703,CARGO PANT,APP 008,South,Bottomwear,Pant,5 Pocket,A1,A2,KHAKI,32,1,2879.1,308.48,2570.62,3199
Eomm,04-02-2025 10:43,29-Jan-25,2013,Pacific - Khayala,1784,9704,ELASTIC WAIST BAND CHINO SHORTS,APP 008,South,Bottomwear,Shorts,Woven,A1,A2,GREEN,32,2,3598,385.52,3212.48,3598
Eomm,04-02-2025 10:43,30-Jan-25,2014,LS-Vagas Mall-New Delhi,1785,9705,HALF SLEEVE PRINTED SLUB VISCOSE SHIRT,APP 008,South,Topwear,Shirt,Printed,A1,A2,GREEN,M,1,1691,181.18,1509.82,1799
Lifestyle,04-02-2025 10:43,31-Jan-25,2015,Pacific Dehradun,1786,9706,SHORTS,APP 008,South,Bottomwear,Shorts,Woven,A1,A2,NAVY,32,1,1799,192.76,1606.24,1799
Stock lot,04-02-2025 10:43,01-May-25,2016,stock lot1,1787,9707,ELASTIC WAIST BAND CHINO SHORTS,APP 008,North,Topwear,Tshirt,Woven,A1,A2,GREEN,36,580,1799,192.76,1606.24,17996
